Nome_Arquivo	Forca_Equivalente_uN	Deslocamento_script_um	Desvio_Padrao_um
P1_d1.txt	167,19602050612247	1,5257615127211728	0,0847188425542229
P1_d1_2.txt	167,19602050612247	1,423237273916354	0,10081185710970245
P1_d1_3.txt	167,19602050612247	1,7979466146174659	0,1320189710717909
P1_d1_4.txt	167,19602050612247	1,803923883389686	0,07340159617379274
P1_d1_5.txt	167,19602050612247	2,02775885370329	0,06566519335507003
P2_d1.txt	219,76349570612243	1,9977216844821206	0,09998581312962104
P2_d1_2.txt	219,76349570612243	2,185506640054078	0,057896090001982654
P3_d1.txt	324,3693912816326	2,9960000375033786	0,07785437182987949
P3_d1_4.txt	324,3693912816326	3,936914121682552	0,05213388109193224
P3_d1_5.txt	324,3693912816326	3,975132900426125	0,06678971680006586
P3_d1_2.txt	324,3693912816326	2,401573254417534	0,06568608605840764
P3_d1_3.txt	324,3693912816326	3,631233662864524	0,07050381880791896
P1_d3_2.txt	470,08736200272114	3,5189739630420265	0,12415216248666912
P1_d3_1.txt	470,08736200272114	3,128133765737345	0,1001355470794617
P4_d1_2.txt	481,8954652734694	4,728323381513613	0,09218229028524261
P4_d1_1.txt	481,8954652734694	5,847511926572043	0,5436711886457491
P5_d1_3.txt	486,3336474122449	6,1015968327933585	0,0938840737455045
P5_d1_4.txt	486,3336474122449	5,837186548189514	0,10796600635575272
P5_d1.txt	486,3336474122449	4,471582365708118	0,06322730074100216
P5_d1_2.txt	486,3336474122449	5,0236660193102765	0,08652542680489857
P5_d1_5.txt	486,3336474122449	5,542642240444724	0,0871379726897231
P6_d1.txt	634,909877289796	5,803216918252013	0,0589699351167432
P6_d1_2.txt	634,909877289796	6,101860402085155	0,18148414246878633
P7_d1.txt	808,3663798857143	7,245674717473794	0,10894271299596024
P7_d1_4.txt	808,3663798857143	9,326338333507962	0,1511031401914969
P7_d1_5.txt	808,3663798857143	9,900776901035588	0,13118236012623757
P7_d1_2.txt	808,3663798857143	7,651419551723982	0,10690424291529421
P7_d1_3.txt	808,3663798857143	9,783391551319387	0,09111040837898571
P3_d3_2.txt	911,9951001251701	5,871157888343973	0,0955963767657098
P3_d3_1.txt	911,9951001251701	5,362589192377063	0,1448660306277207
