0,101862	0,145905703306198
0,203108	0,148497357964516
0,305014	0,150135338306427
0,405398	0,151073083281517
0,507287	0,150634899735451
0,607841	0,149306133389473
0,709157	0,147335886955261
0,810966	0,144281029701233
0,913093	0,142517790198326
1,013469	0,141544803977013
1,115231	0,141996309161186
1,215800	0,143447950482368
1,315837	0,145533591508865
1,424863	0,148573830723763
1,539393	0,150478348135948
1,642349	0,151174545288086
1,743261	0,150732129812241
1,843668	0,148664563894272
1,959163	0,146543174982071
2,060169	0,143936216831207
2,174040	0,142039686441422
2,276122	0,141488537192345
2,387175	0,142438188195229
2,489810	0,144190549850464
2,593330	0,147241279482841
2,693459	0,149581491947174
2,794109	0,150801852345467
2,907126	0,151130467653275
3,021911	0,149711549282074
3,124425	0,147423833608627
3,237984	0,14521849155426
3,338742	0,14285472035408
3,442363	0,141571030020714
3,543377	0,141773670911789
3,653825	0,143039613962173
3,759006	0,145904272794724
3,859721	0,148496881127357
3,975020	0,150173306465149
4,075594	0,151136621832848
4,189301	0,150537177920341
4,292466	0,149071097373962
4,407370	0,146574094891548
4,519901	0,143947660923004
4,628027	0,141829922795296
4,736372	0,141462311148643
4,842499	0,142633602023125
4,950302	0,144478172063828
5,057922	0,147544100880623
5,159876	0,149779409170151
5,261594	0,150855898857117
5,376337	0,15083646774292
5,489962	0,149394452571869
5,590209	0,14745044708252
5,694921	0,144815295934677
5,795025	0,142324268817902
5,897003	0,141502365469933
5,997186	0,141944348812103
6,099008	0,143725678324699
6,199230	0,145855277776718
6,300398	0,148466467857361
6,402045	0,150151476264
6,502180	0,151150852441788
6,602506	0,150936037302017
6,703404	0,149501726031303
6,805261	0,14712193608284
6,907179	0,144488662481308
7,008012	0,142655044794083
7,109871	0,141523346304893
7,211964	0,141911923885345
7,312831	0,143285483121872
7,413299	0,145772010087967
7,514978	0,148345798254013
7,615252	0,150041863322258
7,717182	0,150972083210945
7,817830	0,150683730840683
7,918774	0,149419605731964
8,019549	0,147488474845886
8,120999	0,144437238574028
8,222866	0,142614543437958
8,324505	0,14158533513546
8,425217	0,141883328557014
8,527023	0,143274515867233
8,628777	0,145321786403656
8,729103	0,147937625646591
8,829214	0,150060370564461
8,931110	0,150992006063461
9,031867	0,150886729359627
9,133007	0,149476572871208
9,234185	0,147546947002411
9,335179	0,144910514354706
9,435617	0,142639324069023
9,536723	0,141593441367149
9,638105	0,141683086752892
9,738447	0,143224492669106
9,839312	0,145239919424057
9,940087	0,147437617182732
10,040903	0,149987757205963
10,141387	0,150926560163498
10,242859	0,150951698422432
10,343195	0,149751886725426
10,444992	0,147531732916832
10,545696	0,145328462123871
10,645804	0,142937645316124
10,747073	0,141565784811974
10,847699	0,141520008444786
10,948171	0,142836138606071
11,049596	0,145175188779831
11,150743	0,147373914718628
11,250946	0,149624675512314
11,352030	0,150865852832794
11,452722	0,150896221399307
11,554494	0,149697303771973
11,656170	0,147905796766281
11,757785	0,145280376076698
11,857962	0,14288903772831
11,958087	0,141632065176964
12,058506	0,141438946127892
12,159576	0,14244057238102
12,260680	0,14465007185936
12,362288	0,14729642868042
12,464085	0,149240136146545
12,565614	0,150708884000778
12,667575	0,150875821709633
12,767699	0,149704903364182
12,867883	0,147929549217224
12,967903	0,145750105381012
13,069485	0,143272146582603
13,170082	0,141655430197716
13,271058	0,141375526785851
13,372087	0,142431989312172
13,472159	0,144627705216408
13,573658	0,146840900182724
13,673703	0,149229690432549
13,774175	0,150555208325386
13,874970	0,150965452194214
13,975753	0,150025248527527
14,077324	0,14836622774601
14,177634	0,145785808563232
14,279415	0,143305495381355
14,379909	0,141851857304573
14,481872	0,141390800476074
14,581931	0,142152667045593
14,682192	0,144191980361938
14,783857	0,146809995174408
14,885431	0,148839354515076
14,985973	0,150522947311401
15,086015	0,150940790772438
15,187554	0,150267243385315
15,287707	0,148358628153801
15,389347	0,145780086517334
15,490497	0,14365565776825
15,592111	0,141809418797493
15,692206	0,14133308827877
15,792234	0,142070204019547
15,893346	0,143708527088165
15,994706	0,146722495555878
16,095113	0,148769527673721
16,196657	0,150265336036682
16,298517	0,150925606489182
16,398630	0,150278151035309
16,498826	0,148774281144142
16,599293	0,146301537752151
16,700790	0,143721863627434
16,802091	0,142104998230934
16,902136	0,141345009207726
17,002681	0,142077818512917
17,102727	0,143709480762482
17,204570	0,146247297525406
17,306314	0,148734852671623
17,408017	0,150223106145859
17,509921	0,150891944766045
17,610042	0,150244936347008
17,710613	0,148749575018883
17,811782	0,14672963321209
17,911854	0,143725678324699
18,012236	0,142129316926003
18,113526	0,141372665762901
18,214034	0,142108336091042
18,315712	0,143729969859123
18,416510	0,145823866128922
18,517401	0,148390933871269
18,619299	0,150243982672691
18,719601	0,15092371404171
18,819708	0,150467440485954
18,922184	0,148771435022354
19,022870	0,146724864840508
19,124016	0,144512936472893
19,224084	0,142054468393326
19,326103	0,141261085867882
